res1,res2,delta,Cscore,Real
132,144,12,0.28751162588596346,False
19,119,100,0.2874304920434952,False
9,144,135,0.28717301338911055,False
68,111,43,0.2866063714027405,False
40,47,7,0.28643055260181427,False
61,88,27,0.28642390966415404,False
71,120,49,0.286310938000679,False
8,16,8,0.28603157103061677,False
69,117,48,0.28601475059986115,False
87,156,69,0.2857984215021133,False
70,76,6,0.28579224497079847,False
48,116,68,0.28562246561050414,False
52,87,35,0.2850905954837799,False
110,156,46,0.28506729155778887,True
2,134,132,0.28485797345638275,False
47,145,98,0.2847612053155899,False
12,129,117,0.28475753739476206,False
105,131,26,0.2846934523433447,False
24,118,94,0.2842782735824585,False
4,144,140,0.28418315649032594,False
75,89,14,0.28347412683069706,False
40,157,117,0.2822925239801407,False
20,60,40,0.28220016360282896,False
119,130,11,0.28197598531842233,False
14,148,134,0.2816983416676521,False
79,101,22,0.28157812654972075,False
46,102,56,0.28155878037214277,False
37,108,71,0.2812558889389038,False
6,129,123,0.28104097247123716,False
19,141,122,0.2808499619364738,False
39,62,23,0.2806335180997849,False
119,135,16,0.2805464766919613,False
94,155,61,0.2803694061934948,False
27,152,125,0.28022182583808897,False
83,134,51,0.27960142493247986,False
37,102,65,0.27959292829036714,False
5,47,42,0.27949138954281805,False
80,134,54,0.2794512927532196,False
75,86,11,0.27945122867822647,False
18,102,84,0.2788168519735336,False
40,129,89,0.27881539762020113,False
4,97,93,0.27877690866589544,False
130,147,17,0.27862377762794494,False
140,159,19,0.27861184254288673,False
47,88,41,0.2779975950717926,False
67,120,53,0.27785820662975313,False
29,49,20,0.2776820570230484,False
71,107,36,0.27749774754047396,False
14,131,117,0.27720262110233307,False
97,133,36,0.27712463587522507,False
84,144,60,0.27686848640441897,False
2,65,63,0.2767439395189285,False
77,87,10,0.2765762940049171,False
105,140,35,0.2763638705015182,False
39,69,30,0.2761207610368729,False
47,151,104,0.2759481258690357,False
8,34,26,0.275653088092804,False
136,148,12,0.27556624785065653,False
3,129,126,0.2754729390144348,False
27,108,81,0.2752918779850006,False
26,72,46,0.2751753211021423,False
76,102,26,0.2750562660396099,False
84,105,21,0.2749411277472973,False
130,149,19,0.27412893176078795,False
13,85,72,0.2741087913513184,False
5,49,44,0.27401218116283416,False
52,98,46,0.2739788621664047,False
102,150,48,0.27295737266540526,False
71,137,66,0.27291727662086485,False
71,144,73,0.2728350780904293,False
25,149,124,0.27282267808914185,False
23,89,66,0.2727007448673248,False
87,103,16,0.27250874117016793,False
32,73,41,0.2723702982068062,False
3,131,128,0.27221169099211695,False
7,36,29,0.2714339792728424,False
16,45,29,0.2707218132913113,True
75,159,84,0.27017702758312223,False
91,128,37,0.27004703879356384,False
6,116,110,0.26985942721366885,False
16,144,128,0.2697277970612049,False
7,134,127,0.2693375274538994,False
9,86,77,0.269323468208313,False
19,123,104,0.26899545788764956,False
27,80,53,0.2683647185564041,False
70,140,70,0.2681642800569534,False
84,141,57,0.26805859208106997,False
121,155,34,0.2680196940898895,False
77,84,7,0.26800437867641447,False
8,92,84,0.26783078014850614,False
142,154,12,0.2676160380244255,False
22,152,130,0.26745041757822036,False
81,130,49,0.26744518131017686,False
99,153,54,0.26728014647960663,False
47,137,90,0.2672378707677126,False
107,130,23,0.26722241267561914,False
16,115,99,0.26689026057720183,False
18,91,73,0.26669832319021225,False
32,141,109,0.26642738431692126,False
119,151,32,0.2659504383802414,False
50,112,62,0.2658829092979431,False
130,138,8,0.26586314141750333,False
38,141,103,0.26584467142820356,False
51,72,21,0.26579627990722654,False
17,132,115,0.265612231194973,False
8,24,16,0.26532990112900734,False
86,117,31,0.2652306482195854,False
74,131,57,0.26510325223207476,False
22,124,102,0.2650028243660927,False
102,139,37,0.26485456228256227,False
50,104,54,0.264366514980793,False
17,70,53,0.2642971247434616,False
75,133,58,0.26428793370723724,False
71,143,72,0.2636750191450119,False
132,157,25,0.26362470649182795,False
89,104,15,0.26343737095594405,False
29,120,91,0.26339977905154227,False
20,140,120,0.2632657617330551,False
18,146,128,0.2632635056972504,False
13,120,107,0.26326018795371053,True
38,74,36,0.26322177350521087,False
28,138,110,0.2629770874977112,False
4,146,142,0.2627778291702271,False
145,151,6,0.2625380098819733,False
50,61,11,0.26216372549533845,False
45,66,21,0.26212221533060076,False
72,130,58,0.2620178133249283,False
36,89,53,0.26185583174228666,False
62,89,27,0.26153889298439026,False
92,110,18,0.26133171617984774,False
19,25,6,0.26121197640895844,False
67,132,65,0.26120821833610536,False
39,145,106,0.2608469806611538,False
126,131,5,0.2606185495853424,False
105,149,44,0.2601371698081493,False
99,150,51,0.2599087655544281,False
106,124,18,0.2598151832818985,False
4,12,8,0.25952518060803415,False
107,145,38,0.25939352810382843,False
32,88,56,0.25926888585090635,False
5,131,126,0.2591712802648544,False
114,155,41,0.25916020274162294,False
51,111,60,0.2587921813130379,False
23,65,42,0.2587627857923508,False
11,51,40,0.25859214216470716,False
78,133,55,0.25838050842285154,False
28,67,39,0.2582137152552605,False
13,55,42,0.2579678863286972,False
31,146,115,0.2579603597521782,False
99,123,24,0.2578472539782524,False
33,124,91,0.2575889527797699,False
3,22,19,0.25754978954792024,False
58,122,64,0.2574853368103504,False
71,142,71,0.2570683002471924,False
76,103,27,0.25664270520210264,False
48,91,43,0.25655272975564003,False
58,92,34,0.2563394006341696,False
17,131,114,0.2563363939523697,False
86,116,30,0.25627224445343016,False
17,144,127,0.2559521168470383,False
79,133,54,0.255309633910656,False
18,106,88,0.2552375540137291,False
20,69,49,0.2552273839712143,False
4,157,153,0.2550687476992607,False
60,151,91,0.2550660163164139,False
37,107,70,0.25498656928539276,False
103,148,45,0.2548148900270462,False
98,127,29,0.25463568717241286,False
16,77,61,0.2546000637114048,False
123,155,32,0.25419950783252715,False
54,73,19,0.25341089963912966,False
25,114,89,0.2533819265663624,False
4,130,126,0.25328884571790694,False
109,152,43,0.2528907582163811,False
80,152,72,0.25254531353712084,False
26,82,56,0.25252057909965514,False
3,105,102,0.2523751348257065,False
8,91,83,0.2523664742708206,False
22,75,53,0.25236481577157976,False
58,133,75,0.2522746443748474,False
4,137,133,0.25214725732803345,False
48,107,59,0.25173676311969756,False
18,62,44,0.2514452993869781,False
76,89,13,0.25141880214214324,False
13,74,61,0.25124587714672086,False
1,29,28,0.25110828727483747,False
55,137,82,0.25105686485767365,False
68,112,44,0.25067098811268806,False
46,87,41,0.2506639093160629,False
120,142,22,0.2502149358391762,False
12,21,9,0.2502032667398453,False
84,126,42,0.2499790757894516,False
80,105,25,0.24979449808597565,False
11,155,144,0.24943043291568756,False
52,133,81,0.2491436332464218,False
135,155,20,0.24836597740650176,True
60,91,31,0.24835850894451142,False
51,106,55,0.24780883491039277,False
26,64,38,0.2477621242403984,False
63,138,75,0.24765596091747283,False
113,149,36,0.2475578784942627,False
16,74,58,0.24713219031691552,False
55,109,54,0.24710308462381364,False
74,149,75,0.24707878902554511,False
4,62,58,0.2470032125711441,False
42,84,42,0.24690003618597983,False
30,106,76,0.24645648300647735,False
27,145,118,0.2464352771639824,False
114,150,36,0.2456452339887619,False
44,73,29,0.24539974480867385,False
46,68,22,0.2453657403588295,False
19,90,71,0.2453367680311203,False
98,156,58,0.24525017589330672,False
120,150,30,0.24511844292283058,False
69,105,36,0.245107239484787,False
64,129,65,0.2445954278111458,False
12,80,68,0.2445763021707535,False
25,154,129,0.2444406695663929,False
19,48,29,0.24389517307281494,False
135,143,8,0.24382271468639374,False
38,48,10,0.24350035786628724,False
26,127,101,0.24337499774992466,False
69,132,63,0.2432451695203781,False
16,116,100,0.24319895207881928,False
23,52,29,0.24305208325386046,False
89,144,55,0.24219995141029357,False
24,116,92,0.24206313192844392,False
40,150,110,0.24201389402151108,False
51,68,17,0.24191576093435288,False
5,40,35,0.24186770170927047,False
76,101,25,0.24175051152706145,False
10,47,37,0.2415670432150364,False
18,96,78,0.24156455993652343,False
13,72,59,0.24153222143650055,False
84,91,7,0.24117036610841752,False
3,153,150,0.24066114723682402,False
65,124,59,0.2406262755393982,False
75,152,77,0.2403801217675209,False
60,111,51,0.24037818610668182,False
10,24,14,0.2397820383310318,False
29,109,80,0.23976557999849318,False
5,143,138,0.23960753828287124,False
11,132,121,0.23942452520132065,False
51,90,39,0.23934515565633774,False
9,52,43,0.23923815041780472,False
81,115,34,0.2390559881925583,False
112,141,29,0.23891930431127548,False
39,45,6,0.2387787863612175,False
52,110,58,0.23864495009183884,False
41,62,21,0.23822705447673798,True
67,124,57,0.23807933032512665,False
120,144,24,0.23782695680856705,False
6,150,144,0.2377806693315506,False
117,141,24,0.2376534327864647,False
29,132,103,0.23745836168527604,False
32,124,92,0.23715778738260268,False
53,94,41,0.23705598711967468,False
42,113,71,0.23699122965335845,False
128,146,18,0.23694911748170852,False
5,17,12,0.2368726350367069,False
19,107,88,0.23652487695217134,False
60,69,9,0.23641916811466218,False
9,110,101,0.23627728521823882,False
45,76,31,0.23609900176525117,False
118,143,25,0.23602205514907837,False
19,136,117,0.23595955222845078,False
116,142,26,0.2359554313123226,False
18,137,119,0.2358582228422165,False
34,67,33,0.2351815730333328,False
116,149,33,0.2349839136004448,True
73,148,75,0.23450709879398346,False
11,143,132,0.23402296900749206,False
47,70,23,0.23388760685920715,False
30,104,74,0.23345484733581542,False
5,149,144,0.23340505361557007,False
81,127,46,0.23326979279518129,False
85,123,38,0.23321076035499572,False
17,61,44,0.2331492766737938,False
53,140,87,0.23305853009223937,False
3,65,62,0.2329590380191803,False
93,154,61,0.23263664096593856,False
60,148,88,0.2325802132487297,False
125,141,16,0.23250661343336104,False
107,114,7,0.2323025494813919,False
5,98,93,0.23229468315839769,False
48,84,36,0.23224106505513192,False
12,152,140,0.23223325461149216,False
3,139,136,0.2322099104523659,False
78,147,69,0.2320346340537071,False
64,90,26,0.23156858682632447,False
33,79,46,0.23155916035175322,False
28,71,43,0.23154679536819459,False
11,145,134,0.23151411712169648,False
30,63,33,0.23140628337860109,False
40,87,47,0.2314020127058029,False
50,155,105,0.23092009127140045,False
59,155,96,0.23080250024795532,False
61,145,84,0.23046346604824067,False
10,91,81,0.2303861767053604,False
76,83,7,0.230332550406456,False
61,76,15,0.23007092177867888,False
23,62,39,0.2294956177473068,False
67,118,51,0.22902949899435043,False
139,156,17,0.22886257171630858,False
38,125,87,0.2287210900336504,False
13,134,121,0.2283596634864807,False
130,143,13,0.22832402735948562,False
137,154,17,0.22773570716381072,True
21,88,67,0.2274794101715088,False
124,143,19,0.22716408520936965,False
75,98,23,0.22714745104312897,False
7,15,8,0.22676822543144226,False
32,103,71,0.22668070793151857,False
49,152,103,0.2265275835990906,False
21,146,125,0.2264222338795662,False
99,155,56,0.22579910904169082,False
103,133,30,0.22574656903743745,False
78,146,68,0.2257278710603714,False
36,91,55,0.22568755447864533,False
1,124,123,0.2254122644662857,False
82,138,56,0.22537649273872376,False
1,126,125,0.2253619909286499,False
72,108,36,0.22497638165950776,False
76,98,22,0.22492311298847198,False
3,78,75,0.2243366628885269,False
48,138,90,0.2242778241634369,False
30,88,58,0.22426218241453172,False
66,151,85,0.22338374629616736,False
73,106,33,0.22288101613521577,False
127,139,12,0.22287797629833223,False
55,79,24,0.22253410145640373,False
68,105,37,0.2223800614476204,False
12,122,110,0.2223374366760254,False
73,110,37,0.22221007570624352,False
67,149,82,0.22181057929992676,False
109,140,31,0.22165776640176774,False
109,133,24,0.22165749967098236,False
82,152,70,0.22163916230201722,False
12,84,72,0.2215314343571663,False
73,159,86,0.22144511044025422,False
61,70,9,0.22140759527683257,False
26,47,21,0.22116613686084746,False
75,139,64,0.22068551182746887,False
91,159,68,0.2205300211906433,False
36,135,99,0.21992209702730178,False
60,146,86,0.2198176398873329,False
75,147,72,0.2196359544992447,False
34,120,86,0.21952444948256017,False
89,118,29,0.21937109380960465,False
12,139,127,0.2192893758416176,False
91,133,42,0.21921685039997102,False
19,101,82,0.2188487768173218,False
67,148,81,0.21879201307892798,False
64,87,23,0.21820311788469554,False
40,136,96,0.21811437904834746,False
7,20,13,0.2181139826774597,True
68,115,47,0.21806696951389312,False
149,158,9,0.21789391040802003,False
72,119,47,0.21758378744125367,False
47,106,59,0.21743754744529725,False
59,119,60,0.21736491620540618,False
8,118,110,0.21718716472387314,False
56,133,77,0.21691361181437968,False
98,132,34,0.21686775013804435,False
2,80,78,0.21680358648300171,False
83,98,15,0.21669951379299163,False
73,141,68,0.2166536346077919,False
55,68,13,0.21662290245294571,False
6,108,102,0.21646867394447328,False
51,69,18,0.21640490498393775,False
65,153,88,0.21625167429447173,False
45,59,14,0.21605848520994186,False
20,137,117,0.21596715450286866,False
18,34,16,0.2157147541642189,False
23,73,50,0.2152878936380148,False
47,119,72,0.21528265476226807,False
67,125,58,0.21512669920921326,False
93,135,42,0.2151135340332985,False
53,102,49,0.2148023724555969,False
133,158,25,0.21442638337612152,True
94,150,56,0.2142993316054344,False
92,135,43,0.21411927714943885,False
83,90,7,0.21403571367263793,False
94,115,21,0.21355024874210357,False
109,156,47,0.2133659988641739,True
19,62,43,0.21328164637088776,False
6,39,33,0.21325267851352692,False
66,79,13,0.21322208493947983,False
125,149,24,0.21314908117055892,False
69,119,50,0.21289251148700714,False
64,139,75,0.2128350093960762,False
13,136,123,0.21282935738563538,False
48,140,92,0.21269751489162445,False
13,101,88,0.21259346455335618,False
3,34,31,0.21252447739243507,False
51,124,73,0.21242081820964814,False
18,76,58,0.21231141835451126,False
2,110,108,0.21216951459646224,False
4,80,76,0.2121310353279114,False
23,108,85,0.21209444105625153,False
9,112,103,0.21194255650043486,False
55,87,32,0.21191119998693467,False
120,128,8,0.21176368594169617,False
3,40,37,0.2115878462791443,False
26,91,65,0.21140061020851136,False
90,149,59,0.21109465509653091,False
34,144,110,0.21101601421833038,False
78,87,9,0.21090636104345323,False
34,84,50,0.21084398180246353,False
4,98,94,0.21080117598176001,False
3,16,13,0.21063072383403778,False
33,133,100,0.21051665991544724,False
91,132,41,0.2105164885520935,False
52,75,23,0.21046306639909745,False
19,154,135,0.21041830331087114,False
45,126,81,0.21039598286151887,False
97,108,11,0.2102806493639946,False
89,129,40,0.20999344885349275,False
11,71,60,0.20987546145915986,False
67,116,49,0.20960743427276612,False
63,111,48,0.20960531309247016,False
9,36,27,0.2095524102449417,False
28,141,113,0.2094479024410248,False
47,69,22,0.20927519202232361,False
19,146,127,0.20921176075935363,False
34,49,15,0.20911946892738342,False
88,158,70,0.2088768422603607,False
9,154,145,0.20835061147809028,False
2,129,127,0.20780682563781738,False
80,86,6,0.20755570232868195,False
31,40,9,0.20754797756671906,False
108,127,19,0.20752860307693483,False
39,65,26,0.20729585587978364,False
97,140,43,0.20722189843654631,False
66,105,39,0.20682690739631654,False
115,124,9,0.20618061125278472,False
23,118,95,0.2061765268445015,False
69,78,9,0.2058144360780716,False
10,141,131,0.20571201518177987,False
67,109,42,0.20556914806365967,False
68,83,15,0.20543225407600402,False
13,143,130,0.2052966445684433,False
75,103,28,0.2051358163356781,False
105,146,41,0.2048921249806881,False
63,87,24,0.20485859364271164,False
49,123,74,0.20478568971157074,False
6,136,130,0.2046329990029335,False
36,114,78,0.20444118976593018,False
101,140,39,0.20399381816387177,False
90,134,44,0.2036873310804367,False
105,145,40,0.2036084085702896,False
33,130,97,0.20345452278852463,False
84,146,62,0.20340242087841034,False
